fid,DN,ZS_Coastlinecount,ZS_Coastlinesum,ZS_Coastlinemean
"68011","2",0.93789000009675,556.109343758945,592.936638306814
"68012","2",0.93789000009675,673.3489481274,717.940214799112
"68013","2",0.93789000009675,752.574208964112,802.412019412168
"68015","2",0.93789000009675,304.251792275169,324.400294537508
"68016","2",0.937890000094806,138.523452410915,147.696907309933
"68017","2",0.937890000094806,45.3665814698875,48.3708979361136
"68018","2",6,544.267044067383,90.7111740112305
"68019","2",9,1032.2620010376,114.695777893066
"68020","2",0.93789000009675,344.683979812508,367.510027590604
"68021","2",2,964.011016845703,482.005508422852
"68022","2",2,1163.61730957031,581.808654785156
"68023","2",0.937890000094806,566.22130483739,603.718244975587
"68024","2",0.937890000094806,762.763850756004,813.276451053855
"68025","2",3,3190.89904785156,1063.63301595052
"68026","2",6,8651.09741210938,1441.8495686849
"68027","2",3,4552.52111816406,1517.50703938802
"68028","2",0.93789000009675,1458.14191445915,1554.7046181415
"68029","2",0.937890000094806,1575.74952231957,1680.10056846782
"68030","2",3,6951.65771484375,2317.21923828125
"68033","2",2,6541.50952148438,3270.75476074219
"68034","2",0.93789000009675,3102.11505975351,3307.54679059752
"68036","2",3,10657.1342773438,3552.37809244792
"68040","2",3,13780.1889648438,4593.39632161458
"68046","2",2,122.845970153809,61.4229850769043
"68047","2",3,633.675415039062,211.225138346354
"68048","2",2,575.616882324219,287.808441162109
"68049","2",0.93789000009675,307.490765149753,327.853762294121
"68050","2",0.937890000094806,365.029298943403,389.202677186562
"68052","2",0.93789000009675,400.795069003484,427.336968047574
"68053","2",0.93789000009675,201.004336296473,214.315470125215
"68054","2",0.93789000009675,163.884983010074,174.737957535712
"68055","2",4,2373.23114013672,593.30778503418
"68056","2",0.93789000009675,590.229832405242,629.31669209007
"68057","2",0.93789000009675,779.667451607311,831.299461052878
"68058","2",0.937890000094806,259.2150658761,276.381095704077
"68059","2",2,1907.34869384766,953.674346923828
"68060","2",3,1184.72384643555,394.907948811849
"68061","2",0.937890000094806,245.040351106942,261.267687129804
"68062","2",0.93789000009675,149.762364201729,159.680094879229
"68063","2",5,466.173973083496,93.2347946166992
"68064","2",0.93789000009675,98.4175993377568,104.935119606355
"68065","2",0.937890000094806,315.958135668702,336.88186848859
"68066","2",0.937890000094806,513.409874563864,547.409477136942
"68067","2",0.93789000009675,532.732807064754,568.012034470779
"68068","2",0.93789000009675,727.481678067082,775.657782887159
"68069","2",0.937890000094806,939.208852759769,1001.40619120028
"68070","2",0.93789000009675,1033.79929758352,1102.26071018656
"68073","2",2,6049.36840820312,3024.68420410156
"68074","2",2,6667.06616210938,3333.53308105469
"68075","2",0.93789000009675,3278.56210400292,3495.67870823306
"68076","2",4,18147.9423828125,4536.98559570312
"68078","2",28,154322.133789062,5511.5047781808
"68080","2",0.937890000094806,5249.95915934001,5597.62782288896
"68081","2",0.93789000009675,249.505951228417,266.02901321336
"68082","2",6,1927.99816894531,321.333028157552
"68083","2",0.937890000094806,200.983755342433,214.293526236676
"68084","2",0.93789000009675,291.175188532362,310.457717325406
"68085","2",0.937890000094806,582.227030087619,620.783919253606
"68086","2",0.93789000009675,292.405304672174,311.769295591178
"68087","2",0.93789000009675,998.119035334486,1064.21758972963
"68088","2",0.93789000009675,903.537871826825,963.372966695048
"68089","2",2,1803.52606201172,901.763031005859
"68090","2",3,2452.29656982422,817.432189941406
"68091","2",2,1528.41204833984,764.206024169922
"68092","2",0.93789000009675,197.124122007455,210.17829594848
"68093","2",3,238.57640838623,79.5254694620768
"68094","2",0.93789000009675,10.3608254824436,11.0469516482475
"68095","2",0.93789000009675,10.3608254824436,11.0469516482475
"68096","2",0.93789000009675,128.100661068852,136.583886229342
"68097","2",0.93789000009675,147.044291639792,156.782023077998
"68098","2",0.93789000009675,337.594956183728,359.951546715396
"68099","2",0.93789000009675,379.62908588875,404.769307540957
"68100","2",0.93789000009675,398.503895927897,424.89406634764
"68102","2",0.93789000009675,1873.49087496955,1997.55928176682
"68103","2",0.937890000094806,1909.573798385,2036.03172887223
"68105","2",0.937890000094806,2915.77307404121,3108.86465763199
"68106","2",3,10950.3708496094,3650.12361653646
"68112","2",13,21063.322265625,1620.25555889423
"68113","2",17,5181.10353088379,304.770795934341
"68115","2",3,1284.47836303711,428.159454345703
"68117","2",4,291.87035369873,72.9675884246826
"68119","2",2,468.633529663086,234.316764831543
"68120","2",3,739.93717956543,246.64572652181
"68121","2",33,16517.7951049805,500.539245605469
"68122","2",3,2299.70489501953,766.568298339844
"68123","2",3,2428.84680175781,809.615600585938
"68124","2",41,36660.5919189453,894.160778510861
"68125","2",58,38596.7109375,665.460533405172
"68127","2",4,4138.3720703125,1034.59301757812
"68129","2",18,7303.89566040039,405.771981133355
"68131","2",2,651.878173828125,325.939086914062
"68132","2",3,197.56421661377,65.8547388712565
"68133","2",2,493,246.5
"68136","2",3,4630.27502441406,1543.42500813802
"68137","2",15,43165.8447265625,2877.72298177083
"68138","2",4,13556.7333984375,3389.18334960938
"68140","2",8,30082.7221679688,3760.34027099609
"68141","2",2,11103.8403320312,5551.92016601562
"68144","2",2,465.805480957031,232.902740478516
"68145","2",0.937890000081199,238.113966042604,253.882615255508
"68146","2",11,6889.17431640625,626.28857421875
"68147","2",0.937890000079255,424.961511210492,453.103787410657
"68148","2",0.937890000079256,824.678990715094,879.291804631039
"68149","2",0.937890000079256,36.8764984223473,39.3185751199299
"68151","2",8,174,21.75
"68153","2",3,350.2529296875,116.7509765625
"68154","2",0.937890000081199,159.026376400153,169.557598851022
"68155","2",0.937890000079255,304.445078952056,324.606381266811
"68156","2",3,1204.3659362793,401.455312093099
"68157","2",0.937890000079256,507.748589146233,541.373283757505
"68158","2",0.937890000081199,927.72072906439,989.157288151138
"68159","2",0.937890000081199,1222.44551308104,1303.39966624573
"68161","2",0.937890000079256,2113.85435393177,2253.84037973871
"68163","2",0.937890000081199,2766.30216155764,2949.49531535483
"68164","2",0.937890000081199,2822.13371292682,3009.02420612491
"68165","2",3,9145.85693359375,3048.61897786458
"68166","2",3,10370.9975585938,3456.99918619792
"68167","2",0.937890000081199,4220.68264784949,4500.18941185435
"68170","2",7,47970.34765625,6852.90680803571
"68171","2",8,291.87035369873,36.4837942123413
"68172","2",0.93789000009675,163.992286587393,174.852367090464
"68173","2",0.93789000009675,325.381803480766,346.929600963013
"68174","2",4,1839.07125854492,459.76781463623
"68175","2",10,1213.57039642334,121.357039642334
"68176","2",0.93789000009675,167.428583020632,178.516225786991
"68177","2",0.937890000094806,36.8087293450922,39.2463181624406
"68178","2",6,1983.77008056641,330.628346761068
"68179","2",0.93789000009675,377.565121963355,402.568661489521
"68180","2",2,1702.14367675781,851.071838378906
"68181","2",3,1761.78729248047,587.262430826823
"68182","2",0.93789000009675,407.562822247956,434.552903011987
"68184","2",0.93789000009675,300.031526869649,319.900549999146
"68185","2",3,587.071990966797,195.690663655599
"68186","2",0.937890000094806,138.527210137602,147.700913884997
"68187","2",0.93789000009675,68.773146645725,73.3275188333713
"68188","2",2,145,72.5
"68190","2",0.93789000009675,8.58850726160651,9.15726498919974
"68191","2",0.93789000009675,110.180309775037,117.47679340186
"68192","2",0.93789000009675,181.803162758034,193.8427350108
"68193","2",0.937890000094806,235.955306003622,251.581002014917
"68194","2",6,2031.69741821289,338.616236368815
"68195","2",2,2516.35998535156,1258.17999267578
"68196","2",5,7328.17114257812,1465.63422851562
"68198","2",0.93789000009675,1422.75575996192,1516.97508216864
"68199","2",0.93789000009675,1799.12615315534,1918.26989622423
"68200","2",0.93789000009675,1946.41129930183,2075.30872394528
"68201","2",0.93789000009675,2076.6429251388,2214.16469407348
"68202","2",0.937890000094806,2991.23888338695,3189.32804815552
"68204","2",0.937890000094806,3268.22418832606,3484.65618355637
"68206","2",3,10827.3354492188,3609.11181640625
"68213","2",6,34292.123046875,5715.35384114583
"68216","2",0.93789000009675,199.816210544813,213.048662982013
"68217","2",0.937890000094806,397.843926299682,424.190391473911
"68218","2",25,3996.3511505127,159.854046020508
"68219","2",0.937890000094806,134.059850628158,142.937711900763
"68220","2",0.937890000094806,211.518923277464,225.5263658383
"68221","2",3,499.788208007812,166.596069335938
"68222","2",14,7323.50009155273,523.107149396624
"68223","2",0.93789000009675,856.358762202624,913.069509339352
"68225","2",0.93789000009675,1050.78969518721,1120.37626489121
"68226","2",0.93789000009675,883.851420215126,942.382816880391
"68228","2",6,2251.49038696289,375.248397827148
"68229","2",0.93789000009675,38.9791165832608,41.5604352101417
"68231","2",0.93789000009675,46.695271854198,49.7875783400837
"68232","2",0.93789000009675,207.900389353444,221.668201315716
"68233","2",0.937890000094806,458.309413609397,488.660091869056
"68234","2",5,10622.3552246094,2124.47104492188
"68235","2",0.93789000009675,2245.58851004329,2394.2983823387
"68237","2",3,9650.55297851562,3216.85099283854
"68238","2",0.93789000009675,3170.36493055217,3380.31638062579
"68239","2",0.93789000009675,3231.19258533386,3445.17223235192
"68240","2",2,7074.66259765625,3537.33129882812
"68242","2",6,22044.2258300781,3674.03763834635
"68244","2",0.93789000009675,4183.46936606421,4460.51175045331
"68248","2",0.93789000009675,5278.69053846134,5628.26188350106
"68249","2",3,535.429992675781,178.47666422526
"68251","2",2,677.303771972656,338.651885986328
"68252","2",0.937890000081199,158.901529682795,169.424484394799
"68253","2",0.937890000079255,242.137077241443,258.172149421554
"68254","2",0.937890000081199,294.143503744163,313.622603630167
"68255","2",4,3953.19207763672,988.29801940918
"68256","2",0.937890000081199,523.832215804567,558.522018316876
"68257","2",0.937890000081199,400.520663851895,427.044390938403
"68259","2",0.937890000081199,881.837339900774,940.235357903834
"68260","2",0.937890000081199,284.323814895564,303.152624370606
"68261","2",0.937890000081199,115.611429050189,123.267578330273
"68262","2",2,116,58
"68263","2",2,29,14.5
"68264","2",0.937890000081199,20.3826209615854,21.7324216697275
"68265","2",0.937890000081199,118.680980527767,126.540405076813
"68266","2",0.937890000079255,492.43585578453,525.046493451169
"68267","2",0.937890000081199,942.073190825291,1004.46021467734
"68268","2",0.937890000081199,1128.23957297872,1202.95511507857
"68269","2",3,3774.36437988281,1258.12145996094
"68271","2",0.937890000081199,1281.6716268354,1366.54791790555
"68273","2",7,10129.8156738281,1447.11652483259
"68274","2",0.937890000079256,1500.19763560308,1599.54540028821
"68276","2",2,5967.3447265625,2983.67236328125
"68277","2",4,13490.1689453125,3372.54223632812
"68278","2",2,6910.61499023438,3455.30749511719
"68282","2",2,10991.6333007812,5495.81665039062
"68283","2",2,11503.9565429688,5751.97827148438
"68285","2",7,48021.6567382812,6860.23667689732
"68286","2",0.93789000009675,213.438706634573,227.573283234234
"68287","2",0.93789000009675,404.36319418156,431.141385599427
"68288","2",14,244.012191772461,17.4294422694615
"68289","2",3,174,58
"68290","2",41,6563.29347991943,160.080328778523
"68291","2",3,739.93717956543,246.64572652181
"68292","2",0.937890000094806,396.31019955122,422.555096558402
"68293","2",17,12923.3544311523,760.19731947955
"68294","2",0.937890000094806,837.892040592781,893.379863851927
"68295","2",0.937890000094806,900.657531644787,960.301881407995
"68296","2",0.93789000009675,483.525498413047,515.546064424578
"68297","2",0.93789000009675,382.452474621654,407.779669878346
"68298","2",6,6099.29290771484,1016.54881795247
"68299","2",0.937890000094806,421.201735003775,449.095027094007
"68300","2",0.937890000094806,169.12288994706,180.322735000869
"68301","2",2,29,14.5
"68302","2",6,814.303352355957,135.71722539266
"68303","2",2,960.610961914062,480.305480957031
"68304","2",2,3671.16223144531,1835.58111572266
"68305","2",4,12446.61328125,3111.6533203125
"68307","2",0.93789000009675,4873.69105535705,5196.44207194265
"68308","2",4,22006.0810546875,5501.52026367188
"68309","2",0.937890000094806,5507.24750306319,5871.95460289212
"68314","2",0.937890000094806,177.410655797993,189.159342545564
"68315","2",0.937890000094806,228.098241660889,243.20361837511
"68316","2",0.937890000094806,433.47792360513,462.18418317853
"68317","2",0.93789000009675,489.194057536689,521.59001320648
"68318","2",0.93789000009675,823.978068209889,878.544464835844
"68319","2",0.93789000009675,878.28507298752,936.447848784952
"68320","2",2,1990.06414794922,995.032073974609
"68321","2",0.93789000009675,841.40225424764,897.12253479709
"68322","2",0.93789000009675,339.235919323916,361.701179550823
"68323","2",13,18752.1446533203,1442.47266564002
"68324","2",2,2386.6865234375,1193.34326171875
"68325","2",2,928.629852294922,464.314926147461
"68326","2",2,506.506912231445,253.253456115723
"68327","2",2,438.866455078125,219.433227539062
"68328","2",2,394.535293579102,197.267646789551
"68329","2",2,261,130.5
"68331","2",3,348,116
"68332","2",2,145,72.5
"68334","2",2,7197.69848632812,3598.84924316406
"68335","2",19,76566.4304199219,4029.81212736431
"68338","2",0.937890000094806,4836.48253891585,5156.76949154694
"68343","2",0.937890000081199,184.314064928175,196.519916954246
"68344","2",4,1218.16271972656,304.540679931641
"68346","2",6,4860.72082519531,810.120137532552
"68347","2",2,1770.16510009766,885.082550048828
"68348","2",1.87578000017406,627.63258396685,334.598185239532
"68349","2",3,209.845970153809,69.9486567179362
"68350","2",5,320.87035369873,64.1740707397461
"68351","2",2,58,29
"68352","2",0.937890000079255,12.9984287062056,13.8592251811056
"68353","2",0.937890000079256,1164.04920100762,1241.13616832384
"68354","2",0.937890000081199,1448.66906302649,1544.6044449787
"68355","2",0.937890000081199,1760.34538922686,1876.9209492312
"68357","2",5,13985.30859375,2797.06171875
"68358","2",2,11796.1767578125,5898.08837890625
"68362","2",0.93789000009675,1012.1404270099,1079.16752167684
"68363","2",0.93789000009675,458.595279340943,488.964888519587
"68364","2",0.937890000094806,253.049002009373,269.806695863901
"68365","2",0.93789000009675,235.11953164688,250.689880074023
"68366","2",0.93789000009675,167.376447137383,178.460637303006
"68367","2",0.93789000009675,46.3296585644213,49.3977529983709
"68368","2",0.937890000094806,226.785418826409,241.803856319488
"68369","2",0.93789000009675,824.756011364511,879.373925811589
"68370","2",2,2399.44116210938,1199.72058105469
"68371","2",0.93789000009675,1152.05047638464,1228.34285072428
"68372","2",0.93789000009675,1305.07171761212,1391.49763562624
"68373","2",2,2870.52453613281,1435.26226806641
"68375","2",0.937890000094806,1383.11071780509,1474.70462172033
"68376","2",0.93789000009675,2487.22780479015,2651.9397845521
"68377","2",0.93789000009675,2543.0325550596,2711.44009936909
"68378","2",0.937890000094806,3102.46677072645,3307.92179297449
"68379","2",0.93789000009675,3655.04620605998,3897.09476130776
"68382","2",148,79039.8708343506,534.05318131318
"68383","2",36,29240.7424926758,812.242847018772
"68385","2",20,5039.72695922852,251.986347961426
"68386","2",11,2330.57456970215,211.870415427468
"68388","2",28,183793.965332031,6564.07019042969
"68391","2",61,3126.36083984375,51.2518170466189
"68392","2",34,32326.0043334961,950.76483333812
"68396","2",18,3521.13748168945,195.618748982747
"68397","2",5,885.490966796875,177.098193359375
"68398","2",4,174,43.5
"68399","2",6,1871.57301330566,311.928835550944
"68400","2",21,9554.37619018555,454.97029477074
"68401","2",17,9120.72409057617,536.513181798598
"68402","2",2,105.85816192627,52.9290809631348
"68403","2",17,6878.27883911133,404.604637594784
"68405","2",4,4915.73706054688,1228.93426513672
"68407","2",3,9606.53100585938,3202.17700195312
"68408","2",9,30369.8410644531,3374.42678493924
"68411","2",2,1005.20867919922,502.604339599609
"68412","2",0.93789000009675,991.798392384368,1057.47837409724
"68413","2",0.93789000009675,789.519154348301,841.803574264419
"68414","2",2,882.464324951172,441.232162475586
"68415","2",2,2502.29577636719,1251.14788818359
"68416","2",0.937890000094806,743.370944508011,792.599286092045
"68417","2",4,2962.19836425781,740.549591064453
"68418","2",0.93789000009675,422.215228588131,450.175637382397
"68419","2",0.93789000009675,269.327408645143,287.163109338366
"68420","2",0.937890000094806,222.56523887541,237.304202894702
"68421","2",0.93789000009675,136.572479725042,145.61673512987
"68422","2",3,348,116
"68423","2",2,169.024383544922,84.5121917724609
"68424","2",0.937890000094806,215.205086532647,229.456638316746
"68426","2",0.93789000009675,1034.01762393694,1102.4934947918
"68427","2",0.93789000009675,1405.65906943078,1498.7461954875
"68429","2",2,5270.14624023438,2635.07312011719
"68431","2",0.937890000094806,2711.1231567897,2890.66218481447
"68432","2",0.93789000009675,3065.25405973152,3268.24474023107
"68433","2",0.937890000094806,3251.32576179675,3466.63869053736
"68435","2",0.93789000009675,3597.91225129072,3836.17721792489
"68440","2",0.937890000094806,4649.86089687139,4957.78918252819
"68441","2",0.937890000094806,4743.78563710162,5057.93391188955
"68445","2",190,1156476.73339844,6086.71964946546
"68448","2",32,197402.236328125,6168.81988525391
"68449","2",0.93789000009675,287.955984846566,307.025327934898
"68450","2",0.93789000009675,79.5168210201725,84.7826728208742
"68451","2",0.937890000094806,507.797897524597,541.425857481438
"68452","2",0.937890000094806,806.289805090937,859.684829787537
"68453","2",0.93789000009675,1018.90256847223,1086.3774732294
"68454","2",3,2904.69641113281,968.232137044271
"68455","2",0.93789000009675,1428.66897603925,1523.27988985049
"68456","2",2,667,333.5
"68457","2",0.937890000094806,237.20529659766,252.91377088324
"68458","2",0.937890000094806,147.364991707662,157.123960904547
"68459","2",0.937890000094806,56.2601177958371,59.9858382008019
"68460","2",0.93789000009675,1310.54870438725,1397.33732554143
"68464","2",0.93789000009675,2890.72738606175,3082.16036610215
"68466","2",0.93789000009675,3214.11445500792,3426.96313499063
"68467","2",0.937890000094806,3269.8941182184,3486.4367014126
"68468","2",0.93789000009675,3307.33969952919,3526.36204585614
"68469","2",0.937890000094806,3560.8145579401,3796.6227996675
"68478","2",5,1801.41876220703,360.283752441406
"68480","2",0.937890000079256,284.873763650523,303.738992447355
"68481","2",0.937890000081199,507.785167270549,541.412284198133
"68482","2",0.937890000081199,673.068338646758,717.641022495693
"68483","2",0.937890000081199,804.870605156534,858.17164602123
"68484","2",0.937890000079256,966.608502761133,1030.62033146686
"68485","2",3,2408.10260009766,802.700866699219
"68487","2",2,520.383880615234,260.191940307617
"68488","2",7,10692.3176269531,1527.47394670759
"68489","2",0.937890000081199,1159.18344519326,1235.94818698664
"68490","2",0.937890000081199,495.083428953698,527.869397169002
"68491","2",0.937890000081199,396.453274171836,422.707646032597
"68492","2",0.937890000081199,327.931323039983,349.647957661977
"68493","2",0.937890000081199,272.894513291816,290.966438780869
"68494","2",21,4231.52676391602,201.501274472191
"68495","2",0.937890000079255,191.004745284604,203.653675024217
"68496","2",0.937890000081199,82.2095052755804,87.6536750242171
"68497","2",0.937890000081199,3.46794882815216,3.69760721177528
"68498","2",0.937890000079255,26.5857347337837,28.3463249757829
"68499","2",0.937890000081199,163.841020739638,174.69108394956
"68500","2",0.937890000079256,504.027123972063,537.405371556867
"68501","2",0.937890000081199,550.877803153244,587.358648781361
"68502","2",0.937890000079255,729.950960293896,778.290588696129
"68504","2",4,8852.37744140625,2213.09436035156
"68505","2",0.937890000079256,2394.19709772291,2552.74829406497
"68506","2",0.937890000081199,2580.23189249856,2751.10289295671
"68507","2",2,5901.02416992188,2950.51208496094
"68509","2",5,15974.4458007812,3194.88916015625
"68510","2",2,6952.35400390625,3476.17700195312
"68513","2",0.937890000079256,4612.7882990765,4918.26152180607
"68514","2",0.937890000081199,4669.37269634656,4978.59311426958
"68521","2",3,18394.0034179688,6131.33447265625
"68524","2",6,1550.07542419434,258.345904032389
"68525","2",0.937890000094806,305.550972433831,325.785510457457
"68526","2",4,1764.45785522461,441.114463806152
"68527","2",0.937890000094806,470.403066705145,501.554624377693
"68528","2",0.937890000094806,636.63665660421,678.796720873296
"68529","2",0.93789000009675,797.835718019149,850.670886710432
"68530","2",4,4134.55383300781,1033.63845825195
"68532","2",6,6445.73193359375,1074.28865559896
"68534","2",0.937890000094806,357.100017158444,380.748293640349
"68535","2",0.937890000094806,326.409699642965,348.025567614507
"68537","2",2,381.461090087891,190.730545043945
"68538","2",2,363.635498046875,181.817749023438
"68539","2",0.93789000009675,135.994050014029,145
"68540","2",0.937890000094806,27.1988100027494,29
"68541","2",3,819.934829711914,273.311609903971
"68542","2",0.937890000094806,632.950754456983,674.866726794188
"68544","2",0.937890000094806,3027.85187984605,3228.36567139002
"68545","2",0.93789000009675,3213.95168588825,3426.78958679238
"68546","2",2,7470.83129882812,3735.41564941406
"68550","2",0.937890000094806,4631.97754739887,4938.72154189793
"68552","2",0.937890000094806,5555.11382948635,5922.99078668587
"68554","2",0.937890000094806,6184.78115164143,6594.35664205423
"68556","2",0.93789000009675,328.843498338749,350.620540047155
"68557","2",0.93789000009675,127.000483784673,135.410851775339
"68558","2",0.93789000009675,395.623361925871,421.822774403245
"68559","2",0.93789000009675,659.641187690137,703.324683728465
"68560","2",0.93789000009675,730.291363540686,778.653534492692
"68561","2",59,37469.0969238281,635.069439386917
"68563","2",0.937890000094806,1152.57401334864,1228.90105794084
"68564","2",2,1985.97454833984,992.987274169922
"68565","2",6,3140.32223510742,523.38703918457
"68566","2",0.937890000094806,426.647603854875,454.901538359239
"68567","2",2,743.82421875,371.912109375
"68568","2",0.93789000009675,275.393042122448,293.630427975604
"68569","2",0.937890000094806,190.118586177569,202.708831694923
"68570","2",2,343.097595214844,171.548797607422
"68572","2",0.93789000009675,467.894620555989,498.880061102818
"68574","2",7,8521.52478027344,1217.36068289621
"68575","2",0.93789000009675,1321.0352749495,1408.51834950071
"68576","2",0.937890000094806,1990.63865388083,2122.46495183829
"68577","2",0.937890000094806,2523.89156297738,2691.03153112012
"68578","2",3,8967.86669921875,2989.28889973958
"68579","2",2,6131.39184570312,3065.69592285156
"68580","2",0.937890000094806,3064.6355053288,3267.58522323408
"68581","2",4,13452.8779296875,3363.21948242188
"68583","2",0.937890000094806,3428.93771446111,3656.01266045538
"68584","2",0.93789000009675,3568.22917374866,3804.52843444388
"68591","2",0.93789000009675,4537.74361549652,4838.2471452179
"68593","2",0.93789000009675,4846.84927934526,5167.82274983769
"68594","2",0.937890000094806,4886.66183585783,5210.2718179785
"68598","2",2,11908.85546875,5954.427734375
"68600","2",3,18455.5556640625,6151.85188802083
"68604","2",0.937890000081199,1.15924295187012,1.23601163438117
"68605","2",0.937890000081199,656.392821362235,699.861200466373
"68606","2",0.937890000081199,787.996344983137,840.179919729301
"68607","2",133,11487.1966323853,86.3698994916185
"68608","2",0.937890000081199,1146.04589883246,1221.94063134615
"68609","2",0.937890000081199,978.556737139769,1043.35981517561
"68610","2",0.937890000079256,811.677635852584,865.429459514435
"68611","2",0.937890000079256,306.233313920515,326.513038730168
"68613","2",2,580,290
"68614","2",0.937890000081199,184.891513423995,197.135605889804
"68615","2",3,2879.94293212891,959.980977376302
"68616","2",0.937890000081199,1994.25047484503,2126.31595887831
"68618","2",2,5229.13525390625,2614.56762695312
"68621","2",0.937890000081199,3120.42660210812,3327.07098043264
"68625","2",5,25229.7919921875,5045.9583984375
"68627","2",43,243023.700683594,5651.7139693859
"68629","2",2,12037.1137695312,6018.55688476562
"68633","2",2,13123.0512695312,6561.52563476562
"68634","2",0.937890000081199,6287.50958237155,6703.88806984529
"68637","2",4,663.836975097656,165.959243774414
"68638","2",0.93789000009675,339.797151042594,362.299577783687
"68639","2",0.93789000009675,655.370708841122,698.771400455827
"68640","2",0.93789000009675,718.033178413768,765.58357412884
"68642","2",3,615.266571044922,205.088857014974
"68643","2",0.937890000094806,1650.89282867239,1760.22009884476
"68644","2",0.93789000009675,847.60677615571,903.737939489997
"68645","2",0.93789000009675,419.792171797695,447.592118216838
"68646","2",0.93789000009675,298.099300432925,317.840365503603
"68647","2",2,633.419769287109,316.709884643555
"68649","2",2,261,130.5
"68650","2",0.93789000009675,106.749837948709,113.819145035875
"68651","2",2,392.534088134766,196.267044067383
"68652","2",0.937890000094806,303.069821776282,323.140050267778
"68653","2",0.93789000009675,2244.73518620984,2393.38854874055
"68656","2",2,6008.35620117188,3004.17810058594
"68657","2",0.93789000009675,2952.99364688003,3148.55009284181
"68662","2",2,9960.8798828125,4980.43994140625
"68664","2",3,15563.2758789062,5187.75862630208
"68668","2",2,13000.2041015625,6500.10205078125
"68671","2",0.93789000009675,6308.90745197083,6726.70297297127
"68672","2",4,1858.68072509766,464.670181274414
"68673","2",0.937890000094806,51.4660588327976,54.8743017065916
"68674","2",0.93789000009675,265.391293209989,282.966332067312
"68675","2",0.93789000009675,533.533660379354,568.865922788723
"68676","2",0.93789000009675,565.186612130254,602.615031690231
"68677","2",0.93789000009675,713.835389977244,761.107795054438
"68678","2",0.937890000094806,828.845718904367,883.73446653721
"68679","2",0.93789000009675,877.91035200071,936.048312606113
"68681","2",0.93789000009675,1561.47637033253,1664.88220385275
"68682","2",0.937890000094806,1011.65448264102,1078.64939655904
"68683","2",0.937890000094806,458.555031010139,488.921974819847
"68684","2",0.937890000094806,327.107961663918,348.770070723489
"68685","2",0.93789000009675,2133.11322182741,2274.3746298685
"68686","2",5,13870.1237792969,2774.02475585938
"68688","2",2,5885.32153320312,2942.66076660156
"68689","2",0.937890000094806,2841.35128118773,3029.51442162782
"68691","2",4,12672.9008789062,3168.22521972656
"68692","2",0.937890000094806,3046.00879816247,3247.72499744593
"68693","2",0.937890000094806,3549.62501670361,3784.69225212424
"68694","2",4,19240.0498046875,4810.01245117188
"68695","2",0.937890000094806,4775.36249990025,5091.60189299122
"68697","2",26,17932.6314086914,689.716592641977
"68698","2",40,39014.0275878906,975.350689697266
"68702","2",51,21094.2901306152,413.613531972848
"68704","2",30,199297.666503906,6643.25555013021
"68705","2",6,1307.05484008789,217.842473347982
"68706","2",13,44190.3208007812,3399.25544621394
"68711","2",0.93789000009675,520.180960825118,554.628965839766
"68712","2",4,243.552024841309,60.8880062103271
"68713","2",110,22203.5852508545,201.850775007768
"68714","2",0.93789000009675,102.157599970252,108.922794741082
"68715","2",3,589.350494384766,196.450164794922
"68716","2",2,554.4521484375,277.22607421875
"68717","2",2,431.558212280273,215.779106140137
"68718","2",24,11118.9436340332,463.289318084717
"68719","2",5,3453.9072265625,690.7814453125
"68720","2",2,1575.54443359375,787.772216796875
"68721","2",2,1784.77459716797,892.387298583984
"68722","2",2,1844.49053955078,922.245269775391
"68723","2",8,7925.18634033203,990.648292541504
"68724","2",0.937890000094806,671.962522718803,716.461975978929
"68725","2",4,6764.06579589844,1691.01644897461
"68726","2",0.93789000009675,906.335160537577,966.355500585444
"68727","2",2,1076.49829101562,538.249145507812
"68728","2",0.93789000009675,357.636102903098,381.319880653601
"68729","2",3,928,309.333333333333
"68730","2",32,5667.6116027832,177.112862586975
"68731","2",8,372.597564697266,46.5746955871582
"68732","2",0.937890000094806,126.093001541189,134.443273228676
"68734","2",2,4819.02001953125,2409.51000976562
"68735","2",0.93789000009675,2529.64237439558,2697.1631791944
"68737","2",0.93789000009675,2711.09024317348,2890.62709154998
"68738","2",0.93789000009675,2766.92434716951,2950.15870398882
"68741","2",2,6090.37963867188,3045.18981933594
"68742","2",1.87578000017406,5775.74368877814,3079.11572158898
"68743","2",3,9742.27392578125,3247.42464192708
"68744","2",0.93789000009675,4445.5337584115,4739.93086391039
"68746","2",50,287189.299316406,5743.78598632812
"68748","2",5,31178.1083984375,6235.6216796875
"68749","2",0.937890000094806,5920.98300041441,6313.08895479842
"68752","2",3,19266.6318359375,6422.21061197917
"68755","2",0.937890000081199,118.957301247042,126.83502461562
"68756","2",0.937890000081199,265.436665050485,283.014708577236
"68757","2",3,2360.79071044922,786.930236816406
"68758","2",0.937890000079255,872.816275204884,930.616890180221
"68759","2",13,10131.6126708984,779.354820838341
"68760","2",0.937890000081199,1014.52608497142,1081.71116536437
"68762","2",0.937890000079255,389.326887633637,415.109327960355
"68763","2",0.937890000081199,376.836929156032,401.792245490843
"68764","2",0.937890000079255,209.328622915556,223.191016961336
"68765","2",0.937890000081199,845.203213529686,901.175205468137
"68766","2",0.937890000081199,927.915464705219,989.364919793242
"68767","2",7,15215.7170410156,2173.67386300223
"68768","2",0.937890000079255,2114.47203270639,2254.49896312756
